II:	China Cat Sunflower					
	> I Know You Rider					
	Samson & Delilah					
	Ship Of Fools					
	> Playin' In The Band					
	> Drums					
	> Space					
	> Stella Blue					
	> Sugar Magnolia					
E:	U.S. Blues					
1979/10/31	Grateful Dead	Nassau Veterans Memorial Coliseum		Uniondale	NY	(portions released as Road Trips v. 1 no. 1)
I:	China Cat Sunflower					
	> I Know You Rider					
	Cassidy					
	Loser					
	Me & My Uncle					
	> Big River					
	Althea					
	Lost Sailor					
	> Saint Of Circumstance					
II:	Shakedown Street					
	Passenger					
	Ramble On Rose					
	Estimated Prophet					
	> Eyes Of The World					
	> Drums					
	> Space					
	> Wharf Rat					
	> Truckin'					
E:	Johnny B. Goode					
1979/11/01	Grateful Dead	Nassau Veterans Memorial Coliseum		Uniondale	NY	
I:	Jack Straw					
	They Love Each Other					
	Mama Tried					
	> Mexicali Blues					
	Peggy-O					
	Minglewood Blues					
	Candyman					
	Looks Like Rain					
	Don't Ease Me In					
	Easy To Love You					
	Promised Land					
II:	Scarlet Begonias					
	> Fire On The Mountain					
	Samson & Delilah					
	Terrapin Station					
	> Playin' In The Band					
	> Drums					
	> Space					
	> Black Peter					
	> Good Lovin'					
E:	U.S. Blues					
1979/11/02	Grateful Dead	Nassau Veterans Memorial Coliseum		Uniondale	NY	
I:	Mississippi Half-Step					
	> Franklin's Tower					
	El Paso					
	> Mexicali Blues					
	Tennessee Jed					
	Lazy Lightnin'					
	> Supplication					
	Deal					
II:	I Need A Miracle					
	> Bertha					
	> Lost Sailor					
	> Saint Of Circumstance					
	> Jam					
	> Drums					
	> Space					
	> Not Fade Away					
	> Stella Blue					
	> Sugar Magnolia					
E:	Casey Jones					
1979/11/04	Grateful Dead	Providence Civic Center		Providence	RI	(first Alabama Getaway)
I:	Minglewood Blues					
	They Love Each Other					
	Me & My Uncle					
	> Big River					
	Althea					
	Easy To Love You					
	Brown-Eyed Women					
	Lost Sailor					
	> Saint Of Circumstance					
	> Deal					
II:	Alabama Getaway					
	> Greatest Story Ever Told					
	Ship Of Fools					
	Estimated Prophet					
	> He's Gone					
	> Drums					
	> Space					
	> The Other One					
	> Wharf Rat					
	> Around & Around					
E:	U.S. Blues					
1979/11/05	Grateful Dead	The Spectrum		Philadelphia	PA	(released as Road Trips Download)
I:	China Cat Sunflower					
	> I Know You Rider					
	Cassidy					
	Friend Of The Devil					
	El Paso					
	Stagger Lee					
	Passenger					
	Peggy-O					
	The Music Never Stopped					
II:	Althea					
	Easy To Love You					
	Eyes Of The World					
	> Estimated Prophet					
	> Franklin's Tower					
	> Drums					
	> Space					
	> Lost Sailor					
	> Saint Of Circumstance					
	> Sugar Magnolia					
E:	Casey Jones					
1979/11/06	Grateful Dead	The Spectrum		Philadelphia	PA	(released as Road Trips Download, and portions released as Road Trips v. 1 no. 1)
I:	Alabama Getaway					
	> Promised Land					
	Tennessee Jed					
	Me & My Uncle					
	> Mexicali Blues					
	Candyman					
	Easy To Love You					
	Looks Like Rain					
	Jack-A-Roe					
	Jack Straw					
	> Deal					
II:	Terrapin Station					
	> Playin' In The Band					
	> Drums					
	> Space					
	> Black Peter					
	> Good Lovin'					
E:	U.S. Blues					
1979/11/08	Grateful Dead	Capital Centre		Landover	MD	(last Morning Dew 4/15/78; portions released as Road Trips v. 1 no. 1)
I:	Minglewood Blues					
	Stagger Lee					
	Mama Tried					
	> Mexicali Blues					
	China Cat Sunflower					
	> I Know You Rider					
	It's All Over Now					
	Don't Ease Me In					
	Looks Like Rain					
	> Deal					
II:	Scarlet Begonias					
	> Fire On The Mountain					
	Lost Sailor					
	> Saint Of Circumstance					
	> Drums					
	> Space					
	> Not Fade Away					
	> Morning Dew					
E:	Johnny B. Goode					
1979/11/09	Grateful Dead	Buffalo Memorial Auditorium		Buffalo	NY	(portions released as Road Trips v. 1 no. 1)
I:	Alabama Getaway					
	> Promised Land					
	They Love Each Other					
	Cassidy					
	Loser					
	Lazy Lightnin'					
	> Supplication					
	Althea					
	Easy To Love You					
	Jack Straw					
II:	Dancin' In The Streets					
	> Franklin's Tower					
	Estimated Prophet					
	> He's Gone					
	> Drums					
	> Space					
	> Wharf Rat					
	> I Need A Miracle					
	> Bertha					
	> Good Lovin'					
E:	U.S. Blues					
1979/11/10	Grateful Dead	Crisler Arena	University of Michigan	Ann Arbor	MI	(portions released as Road Trips v. 1 no. 1)
I:	Cold Rain & Snow					
	> Minglewood Blues					
	Peggy-O					
	El Paso					
	High Time					
	Me & My Uncle					
	> Big River					
	Ramble On Rose					
	Looks Like Rain					
	Dire Wolf					
	Passenger					
	Deal					
II:	Alabama Getaway					
	> Promised Land					
	Ship Of Fools					
	Samson & Delilah					
	Terrapin Station					
	> Playin' In The Band					
	> Drums					
	> Space					
	> Not Fade Away					
	> Black Peter					
	> Sugar Magnolia					
E:	One More Saturday Night					
1979/11/23	Grateful Dead	Golden Hall		San Diego	CA	
I:	Alabama Getaway					
	> Promised Land					
	They Love Each Other					
	Me & My Uncle					
	> Big River					
	High Time					
	Minglewood Blues					
	Stagger Lee					
	Easy To Love You					
	Looks Like Rain					
	> Deal					
II:	The Music Never Stopped					
	> Sugaree					
	Estimated Prophet					
	> Eyes Of The World					
	> Drums					
	> Space					
	> Not Fade Away					
	> Black Peter					
	> Good Lovin'					
E:	U.S. Blues					
1979/11/24	Grateful Dead	Golden Hall		San Diego	CA	
I:	China Cat Sunflower					
	> I Know You Rider					
	Mama Tried					
	> Mexicali Blues					
	Peggy-O					
	Cassidy					
	Easy To Love You					
	> Althea					
	Passenger					
II:	Alabama Getaway					
	> Greatest Story Ever Told					
	Ship Of Fools					
	Terrapin Station					
	> Playin' In The Band					
	> Drums					
	> Space					
	> Lost Sailor					
	> Saint Of Circumstance					
	> Wharf Rat					
	> Sugar Magnolia					
E:	One More Saturday Night					
1979/11/25	Grateful Dead	Pauley Pavilion	UCLA	Los Angeles	CA	
I:	Jack Straw					
	Tennessee Jed					
	Me & My Uncle					
	> Big River					
	Loser					
	Minglewood Blues					
	Easy To Love You					
	Althea					
	Lost Sailor					
	> Saint Of Circumstance					
	> Deal					
II:	Shakedown Street					
	> Bertha					
	Looks Like Rain					
	He's Gone					
	> The Other One					
	> Drums					
	> Space					
	> Truckin'					
	> Stella Blue					
	> Good Lovin'					
E:	Johnny B. Goode					
1979/11/29	Grateful Dead	Cleveland Public Hall		Cleveland	OH	
I:	Alabama Getaway					
	> Promised Land					
	Candyman					
	Mama Tried					
	> Mexicali Blues					
	They Love Each Other					
	Minglewood Blues					
	Easy To Love You					
	Brown-Eyed Women					
	> Looks Like Rain					
	> Don't Ease Me In					
II:	Shakedown Street					
	> Samson & Delilah					
	High Time					
	Estimated Prophet					
	> Eyes Of The World					
	> Drums					
	> Space					
	> Black Peter					
	> Around & Around					
	> Johnny B. Goode					
E:	U.S. Blues					
1979/11/30	Grateful Dead	Stanley Theatre		Pittsburgh	PA	
I:	Alabama Getaway					
	> Greatest Story Ever Told					
	Peggy-O					
	Cassidy					
	Friend Of The Devil					
	Easy To Love You					
	El Paso					
	Tennessee Jed					
	Dancin' In The Streets					
	> Deal					
II:	Scarlet Begonias					
	> Fire On The Mountain					
	Passenger					
	Terrapin Station					
	> Playin' In The Band					
	> Drums					
	> Space					
	> Lost Sailor					
	> Saint Of Circumstance					
	> Wharf Rat					
	> Good Lovin'					
E:	Don't Ease Me In					
1979/12/01	Grateful Dead	Stanley Theatre		Pittsburgh	PA	
I:	Jack Straw					
	> Sugaree					
	Me & My Uncle					
	> Big River					
	Loser					
	Easy To Love You					
	Minglewood Blues					
	Althea					
	The Music Never Stopped					
II:	China Cat Sunflower					
	> I Know You Rider					
	Looks Like Rain					
	He's Gone					
	> Gloria Jam					
	> C. C. Rider					
	> Drums					
	> Space					
	> Not Fade Away					
	> Black Peter					
	> Sugar Magnolia					
E:	One More Saturday Night					
1979/12/03	Grateful Dead	Uptown Theatre		Chicago	IL	(released as Dave's Picks v. 31)
I:	Alabama Getaway					
	> Promised Land					
	Brown-Eyed Women					
	El Paso					
	Ramble On Rose					
	It's All Over Now					
	Jack-A-Roe					
	Lazy Lightnin'					
	> Supplication					
	Althea					
	The Music Never Stopped					
II:	Scarlet Begonias					
	> Fire On The Mountain					
	Samson & Delilah					
	Terrapin Station					
	> Playin' In The Band					
	> Drums					
	> Space					
	> Lost Sailor					
	> Saint Of Circumstance					
	> Wharf Rat					
	> Truckin'					
E:	Johnny B. Goode					
1979/12/04	Grateful Dead	Uptown Theatre		Chicago	IL	
I:	Jack Straw					
	Peggy-O					
	Mama Tried					
	> Mexicali Blues					
	They Love Each Other					
	Minglewood Blues					
	Stagger Lee					
	Passenger					
	> Deal					
II:	China Cat Sunflower					
	> I Know You Rider					
	Looks Like Rain					
	Estimated Prophet					
	> Franklin's Tower					
	> Drums					
	> Space					
	> Not Fade Away					
	> Stella Blue					
	> Sugar Magnolia					
E:	U.S. Blues					
1979/12/05	Grateful Dead	Uptown Theatre		Chicago	IL	
I:	Alabama Getaway					
	> Greatest Story Ever Told					
	Dire Wolf					
	Me & My Uncle					
	> Big River					
	Cold Rain & Snow					
	Easy To Love You					
	Althea					
	> Lost Sailor					
	> Saint Of Circumstance					
II:	Shakedown Street					
	> Samson & Delilah					
	Ship Of Fools					
	He's Gone					
	> The Other One					
	> Drums					
	> Space					
	> Black Peter					
	> I Need A Miracle					
	> Bertha					
	> Good Lovin'					
E:	Johnny B. Goode					
	Don't Ease Me In					
1979/12/07	Grateful Dead	Indiana Convention Center		Indianapolis	IN	
I:	Minglewood Blues					
	Tennessee Jed					
	Me & My Uncle					
	> Big River					
	Don't Ease Me In					
	> El Paso					
	Big Railroad Blues					
	Easy To Love You					
	> It's All Over Now					
	Althea					
	The Music Never Stopped					
II:	China Cat Sunflower					
	> I Know You Rider					
	Eyes Of The World					
	> Lost Sailor					
	> Saint Of Circumstance					
	> Drums					
	> Space					
	> Wharf Rat					
	> Around & Around					
	> Johnny B. Goode					
E:	U.S. Blues					
1979/12/09	Grateful Dead	Kiel Auditorium		St. Louis	MO	(released as Dave's Picks v. 47)
I:	Alabama Getaway					
	> Promised Land					
	Brown-Eyed Women					
	Cassidy					
	Row Jimmy					
	Minglewood Blues					
	Candyman					
	Lazy Lightnin'					
	> Supplication					
	Deal					
II:	Shakedown Street					
	> Samson & Delilah					
	High Time					
	> Easy To Love You					
	Terrapin Station					
	> Lost Sailor					
	> Saint Of Circumstance					
	> Drums					
	> Space					
	> Black Peter					
	> I Need A Miracle					
	> Bertha					
	> Good Lovin'					
E:	Don't Ease Me In					
1979/12/10	Grateful Dead	Soldiers and Sailors Memorial Hall		Kansas City	KS	
I:	Cold Rain & Snow					
	> Greatest Story Ever Told					
	Peggy-O					
	Mama Tried					
	> Mexicali Blues					
	Tennessee Jed					
	Dancin' In The Streets					
	> Franklin's Tower					
	> Looks Like Rain					
	> Deal					
II:	Scarlet Begonias					
	> Fire On The Mountain					
	Easy To Love You					
	> Let It Grow					
	> He's Gone					
	> Truckin'					
	> Drums					
	> Space					
	> Wharf Rat					
	> Johnny B. Goode					
E:	U.S. Blues					
1979/12/11	Grateful Dead	Soldiers and Sailors Memorial Hall		Kansas City	KS	
I:	Jack Straw					
	Loser					
	Me & My Uncle					
	> Big River					
	Althea					
	Easy To Love You					
	Minglewood Blues					
	China Cat Sunflower					
	> I Know You Rider					
II:	Shakedown Street					
	> Samson & Delilah					
	Ship Of Fools					
	Terrapin Station					
	> Lost Sailor					
	> Saint Jam					
	> Saint Of Circumstance					
	> Estimated Jam					
	> Drums					
	> Space					
	> Not Fade Away					
	> Black Peter					
	> Sugar Magnolia					
E:	Alabama Getaway					
	> Promised Land					
1979/12/26	Grateful Dead	Oakland Auditorium Arena		Oakland	CA	(last Uncle John's Band 10/6/77; last Brokedown Palace 10/14/77; released as Dick's Picks v. 5)
I:	Cold Rain & Snow					
	C. C. Rider					
	Dire Wolf					
	Me & My Uncle					
	> Big River					
	Brown-Eyed Women					
	Minglewood Blues					
	Friend Of The Devil					
	Looks Like Rain					
	Alabama Getaway					
	> Promised Land					
II:	Uncle John's Band					
	> Estimated Prophet					
	> He's Gone					
	> The Other One					
	> Drums					
	> Space					
	> Not Fade Away					
	> Brokedown Palace					
	> Around & Around					
	> Johnny B. Goode					
E:	Shakedown Street					
	> Uncle John's Band					
1979/12/27	Grateful Dead	Oakland Auditorium Arena		Oakland	CA	
I:	Jack Straw					
	They Love Each Other					
	Cassidy					
	Peggy-O					
	> El Paso					
	Don't Ease Me In					
	Beat It On Down The Line					
	Deal					
II:	China Cat Sunflower					
	> I Know You Rider					
	Samson & Delilah					
	Eyes Of The World					
	> Lost Sailor					
	> Saint Of Circumstance					
	> Drums					
	> Space					
	> Black Peter					
	> Sugar Magnolia					
E:	U.S. Blues					
	Brokedown Palace					
1979/12/28	Grateful Dead	Oakland Auditorium Arena		Oakland	CA	(released as Road Trips v. 3 no. 1)
I:	Sugaree					
	Mama Tried					
	> Mexicali Blues					
	Row Jimmy					
	It's All Over Now					
	High Time					
	The Music Never Stopped					
II:	Alabama Getaway					
	> Greatest Story Ever Told					
	Terrapin Station					
	> Playin' In The Band					
	> Drums					
	> Space					
	> Uncle John's Band					
	> I Need A Miracle					
	> Bertha					
	> Good Lovin'					
E:	Casey Jones					
	One More Saturday Night					
1979/12/30	Grateful Dead	Oakland Auditorium Arena		Oakland	CA	
I:	Minglewood Blues					
	Candyman					
	Me & My Uncle					
	> Big River					
	Ramble On Rose					
	Lazy Lightnin'					
	> Supplication					
	> Deal					
II:	Scarlet Begonias					
	> Fire On The Mountain					
	> Let It Grow					
	> Drums					
	> Space					
	> Truckin'					
	> Wharf Rat					
	> Around & Around					
	> Johnny B. Goode					
E:	Don't Ease Me In					
	Brokedown Palace					
1979/12/31	Grateful Dead	Oakland Auditorium Arena		Oakland	CA	(*w/John Cipollina; Richard Olson, Flying Karamazov Brothers opened)
I:	Jack Straw					
	> Franklin's Tower					
	Mama Tried					
	> Mexicali Blues					
	Tennessee Jed					
	Looks Like Rain					
	> Alabama Getaway					
	> Promised Land					
II:	Sugar Magnolia					
	> China Cat Sunflower					
	> I Know You Rider					
	Samson & Delilah					
	Ship Of Fools					
	Lost Sailor					
	> Saint Of Circumstance					
	> Deal					
III:	Althea					
	> Minglewood Blues					
	Uncle John's Band					
	> Drums					
	> Space					
	> Not Fade Away*					
	> Stella Blue*					
	> Sunshine Daydream*					
E:	Good Lovin'					
1980/01/13	Grateful Dead	Oakland Coliseum Arena		Oakland	CA	(*w/John Cipollina and Carlos Santana; **w/Greg Errico)
I:	Jack Straw					
	> Franklin's Tower					
	Minglewood Blues					
	Tennessee Jed					
	> Looks Like Rain					
	> Don't Ease Me In					
	Playin' In The Band					
	> Drums					
	> Space					
	> Not Fade Away*					
	> Sugar Magnolia*					
E:	U.S. Blues**					
1980/03/30	Grateful Dead	Capitol Theatre		Passaic	NJ	(first Far From Me; *w/John Belushi)
I:	Alabama Getaway					
	> Promised Land					
	Peggy-O					
	Cassidy					
	Loser					
	> El Paso					
	Far From Me					
	Tennessee Jed					
	Minglewood Blues					
	Althea					
	Lost Sailor					
	> Saint Of Circumstance					
II:	Scarlet Begonias					
	> Fire On The Mountain					
	Estimated Prophet					
	> Eyes Of The World					
	> Drums					
	> Space					
	> Black Peter					
	> Sugar Magnolia					
E:	U.S. Blues*					
1980/03/31	Grateful Dead	Capitol Theatre		Passaic	NJ	(first Feel Like A Stranger)
I:	Jack Straw					
	They Love Each Other					
	Mama Tried					
	> Mexicali Blues					
	Brown-Eyed Women					
	Feel Like A Stranger					
	Far From Me					
	Althea					
	Lost Sailor					
	> Saint Of Circumstance					
II:	Don't Ease Me In					
	Samson & Delilah					
	Terrapin Station					
	> Playin' In The Band					
	> Drums					
	> Space					
	> Wharf Rat					
	> Good Lovin'					
E:	Johnny B. Goode					
1980/04/01	Grateful Dead	Capitol Theatre		Passaic	NJ	(*April Fools version - Jerry and Brent on drums, Bob on organ and vocals, Billy on lead guitar and vocals, Phil on rhythm guitar, Mickey on bass)
I:	Promised Land*					
	Promised Land					
	Candyman					
	Me & My Uncle					
	> Big River					
	Friend Of The Devil					
	It's All Over Now					
	Don't Ease Me In					
	Looks Like Rain					
	> Deal					
II:	Feel Like A Stranger					
	China Cat Sunflower					
	> I Know You Rider					
	Estimated Prophet					
	> He's Gone					
	> The Other One					
	> Drums					
	> Space					
	> Stella Blue					
	> Around & Around					
E:	Shakedown Street					
1980/04/05	Grateful Dead	Saturday Night Live		New York	NY	
I:	Alabama Getaway					
	Saint Of Circumstance					
1980/04/28	Grateful Dead	Boutwell Auditorium		Birmingham	AL	
I:	Alabama Getaway					
	> Promised Land					
	They Love Each Other					
	El Paso					
	Althea					
	Looks Like Rain					
	Tennessee Jed					
	Far From Me					
	Feel Like A Stranger					
	Deal					
II:	China Cat Sunflower					
	> I Know You Rider					
	Samson & Delilah					
	He's Gone					
	> The Other One					
	> Drums					
	> Space					
	> Black Peter					
	> Sugar Magnolia					
E:	Goin' Down The Road					
